task_id,uav_id,uav_type,battery_id,start_time_s,end_time_s,duration_s,energy_kWh,charge_start_s,charge_end_s,charge_duration_s,n_stops,n_boxes,visit_order,flight_release_s,battery_release_s
P000110-1,U01,A,BAT_A01,0.0,1653.852469173274,1653.852469173274,2.0198116904222125,1653.852469173274,2737.3536241841352,1083.5011550108613,1,2,S010,1654,2738
P000890-1,U02,A,BAT_A02,0.0,1904.4758672031696,1904.4758672031696,2.19432547296678,1904.4758672031696,3038.392114949128,1133.9162477459586,2,2,S001>S013,1905,3039
P002523-1,U03,A,BAT_A03,0.0,2069.992187968592,2069.992187968592,2.2865693659807698,2069.992187968592,3230.556671474148,1160.5644835055557,2,3,S013>S010,2070,3231
P002910-1,U05,B,BAT_B01,0.0,1975.6266365230265,1975.6266365230265,2.609979033144972,1975.6266365230265,3773.2842175525147,1797.657581029488,2,2,S001>S002,1976,3774
P002888-1,U05,B,BAT_B04,1976.0,3899.80003809751,1923.80003809751,2.7552342804549035,3899.80003809751,5760.401559627968,1860.6015215304583,1,3,S012,3900,5761
P002909-1,U05,B,BAT_B01,3900.0,5729.57299249031,1829.5729924903096,2.3109026130195294,5729.57299249031,7397.630791465439,1668.0577989751296,1,3,S015,5730,7398
P002756-1,U05,B,BAT_B04,5761.0,7781.24147479645,2020.2414747964503,2.935633182931117,7781.24147479645,9720.015854066602,1938.7743792701508,1,2,S003,7782,9721
P002700-1,U06,B,BAT_B02,1.0,1151.3573074816584,1150.3573074816584,1.2239597072836312,1151.3573074816584,2348.406513971232,1197.0492064895736,1,2,S001,1152,2349
P002700-2,U06,B,BAT_B03,1152.0,2302.3573074816586,1150.3573074816584,1.2239597072836312,2302.3573074816586,3499.406513971232,1197.0492064895736,1,2,S001,2303,3500
P002902-1,U06,B,BAT_B02,2349.0,4217.597451353484,1868.5974513534843,2.137304308171069,4217.597451353484,5810.429318227614,1592.83186687413,1,3,S014,4218,5811
P002754-1,U06,B,BAT_B03,4218.0,6238.24147479645,2020.2414747964503,2.935633182931117,6238.24147479645,8177.015854066602,1938.7743792701508,1,2,S003,6239,8178
P002867-1,U06,B,BAT_B02,6239.0,7799.778736614857,1560.7787366148573,2.1024528395672246,7799.778736614857,9377.50830042732,1577.729563812464,1,3,S009,7800,9378
P008441-1,U07,C,BAT_C01,0.0,2177.00675724525,2177.00675724525,6.300747965355022,2177.00675724525,4716.792664528902,2539.785907283652,1,7,S002,2178,4717
P008641-1,U07,C,BAT_C04,2178.0,3738.8632994307263,1560.8632994307263,2.5939758810401803,3738.8632994307263,5274.731767212442,1535.8684677817155,1,6,S006,3739,5275
P008547-1,U07,C,BAT_C02,3739.0,6044.184064967842,2305.184064967841,6.1769107423796425,6044.184064967842,8550.430724362328,2506.2466593944864,1,6,S004,6045,8551
P008594-1,U07,C,BAT_C04,6045.0,7925.044640635813,1880.0446406358128,4.2387743677705485,7925.044640635813,9906.379365240336,1981.3347246045237,1,6,S005,7926,9907
P008382-1,U08,C,BAT_C02,197.0,1890.4261775174657,1693.4261775174657,2.728480567856419,1890.4261775174657,3462.722997978579,1572.2968204611134,1,9,S001,1891,3463
P025360-1,U08,C,BAT_C03,1891.0,4716.312759084483,2825.312759084484,5.941568400889239,4716.312759084483,7158.820867658653,2442.508108574169,2,9,S007>S003,4717,7159
P051203-1,U08,C,BAT_C01,4717.0,7413.427513918611,2696.427513918611,6.377502256793861,7413.427513918611,9974.001041800282,2560.5735278816705,2,8,S011>S008,7414,9975
